DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,1992,847703,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,1993,805457,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,1994,756265,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,1995,718368,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,1996,693993,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,1997,668139,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,1998,660172,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,1999,688085,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2000,725280,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2001,740963,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2002,730940,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2003,727862,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2004,747015,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2005,776750,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2006,795435,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2007,796950,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2008,810174,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2009,817012,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2010,822777,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2011,850010,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2012,857675,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2013,836778,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2014,825218,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2015,816623,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2016,810429,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2017,815198,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2018,805843,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y20,T,UK,2019,798535,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1972,793561,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1973,775550,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1974,771107,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1975,778298,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1976,773618,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1977,778792,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1978,802148,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1979,823659,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1980,843656,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1981,865612,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1982,891802,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1983,915706,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1984,937172,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1985,957887,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1986,967351,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1987,954248,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1988,935164,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1989,915844,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1990,898216,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1991,877346,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1992,863981,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1993,848634,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1994,806666,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1995,758132,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1996,720739,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1997,696587,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1998,672378,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,1999,664465,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2000,690518,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2001,728548,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2002,748962,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2003,742282,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2004,741821,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2005,764758,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2006,794879,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2007,811884,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2008,810179,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2009,818123,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2010,829049,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2011,842927,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2012,865436,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2013,866695,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2014,846910,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2015,838241,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2016,830582,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2017,822060,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2018,826233,
ESTAT:DEMO_PJAN(1.0),16/10/24 23:00:00,A,NR,Y21,T,UK,2019,821099,
